Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
9890046501,"Sep 20, 2023, 4:36:19 PM",gdmbr 26,Ride,"",30031,109.04,,,false,,,activities/10600243479.fit.gz,,,30031.0,22484.0,109043.953125,13.140000343322754,4.849848747253418,1302.0,1332.0,2678.60009765625,3498.800048828125,17.241378784179688,-0.0447525754570961,,,,,,,,69.40960693359375,1740.0751953125,,17.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695225600.0,1.0,9.890000343322754,8.8100004196167,-0.4300000071525574,0.49000000953674316,1013.9000244140625,2.0399999618530273,5.610000133514404,188.0,0.0,1695214208.0,1695258240.0,0.125,,,0.0,1.0,0.029999999329447746,34025.171875,4.0,,,,,0.0,3.6310462951660156,78744.5,,,,,media/ddfd457f-091e-48c1-919b-ac82ff0dbb10.jpg|media/d631745f-2a19-44a9-a22c-c51dd3df5b28.jpg|media/9bcef230-8adc-4604-9570-88d1fd44b223.jpg|media/5d173499-1d74-4089-9864-45e494140cab.jpg
9900868525,"Sep 21, 2023, 3:10:01 PM",gdmbr 27,Ride,"",25319,78.44,,,false,"",Kona bikepacking,activities/10611581605.fit.gz,,,25319.0,16296.0,78444.8984375,15.319999694824219,4.813751697540283,809.0,1339.0,2163.60009765625,3022.0,19.417476654052734,-0.6712992191314697,,,,,,,,130.8061065673828,2376.752197265625,,16.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695308416.0,1.0,7.760000228881836,6.739999771118164,-1.1799999475479126,0.5299999713897705,1012.760009765625,1.440000057220459,3.8399999141693115,237.0,0.0,1695300608.0,1695344512.0,0.125,13406938.0,,0.0,1.0,0.0,28522.0,2.0,,,,,0.0,3.098262071609497,67737.796875,,,,,media/f82c98b9-6971-401e-bef9-32cf4e24f5c7.mp4|media/277526f7-61ef-4563-a46c-b8ce031376e9.jpg
9921306865,"Sep 23, 2023, 3:17:36 PM",gdmbr 29,Ride,"",29590,82.45,,,false,"",Kona bikepacking,activities/10633103916.fit.gz,,,29590.0,20822.0,82448.9609375,14.15999984741211,3.9597060680389404,988.0,1216.0,2453.39990234375,3308.800048828125,40.4040412902832,-0.3187424838542938,,,,,,,,122.55537414550781,2845.310546875,,17.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695481216.0,1.0,8.640000343322754,6.210000038146973,-7.630000114440918,0.3100000023841858,1015.27001953125,4.21999979019165,11.760000228881836,247.0,0.0,1695473536.0,1695517184.0,0.375,13406938.0,,0.0,1.0,0.2199999988079071,47612.66015625,2.0,,,,,0.0,2.786379098892212,55047.0,,,,,media/fe2d1318-559e-444c-98b0-ceba9e218efb.jpg|media/888560aa-b285-46c2-a7a7-8f0c8daf6b2d.jpg
9921307242,"Sep 22, 2023, 10:39:11 PM",gdmbr 28,Ride,"",6906,26.55,,,false,"",Kona bikepacking,activities/10633104460.fit.gz,,,6906.0,6393.0,26549.62890625,9.279999732971191,4.152917385101318,651.0,17.0,2150.0,2797.60009765625,18.18181800842285,2.4392080307006836,,,,,,,,200.55174255371094,1429.5718994140625,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695420032.0,1.0,21.709999084472656,19.739999771118164,-6.519999980926514,0.14000000059604645,1005.9299926757812,6.03000020980835,13.859999656677246,273.0,0.0,1695387136.0,1695430912.0,0.25,13406938.0,,0.0,1.0,0.0,53764.578125,3.0,,,,,0.0,3.8444292545318604,7997.7998046875,,,,,""
9921308291,"Sep 25, 2023, 3:36:54 PM",gdmbr 31,Ride,"",23979,69.46,,,false,"",Kona bikepacking,activities/10633105443.fit.gz,,,23979.0,14248.0,69466.2890625,14.380000114440918,4.875511646270752,614.0,1014.0,2381.39990234375,3091.0,12.280701637268066,-0.61698979139328,,,,,,,,124.73916625976562,1981.6712646484375,,21.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695654016.0,1.0,8.930000305175781,7.769999980926514,-4.300000190734863,0.38999998569488525,1023.4500122070312,0.8799999952316284,2.490000009536743,270.0,0.0,1695646592.0,1695689856.0,0.375,13406938.0,,0.0,1.0,0.0,42656.609375,2.0,,,,,0.0,2.896963596343994,64679.1015625,,,,,media/bdc2b5aa-63ff-4e7f-b4b5-c84a9319d63b.jpg|media/f0910382-5305-48fc-a2e3-cbbacbb4f347.jpg|media/5c922095-e0fb-4788-a56c-b9e42832c604.jpg
9921309821,"Sep 24, 2023, 3:21:57 PM",gdmbr 30,Ride,"",27567,82.00,,,false,"",Kona bikepacking,activities/10633107223.fit.gz,,,27567.0,17851.0,81999.2109375,16.31999969482422,4.593535900115967,1072.0,811.0,2505.800048828125,3063.0,16.32653045654297,0.31049084663391113,,,,,,,,158.38247680664062,3152.42333984375,,20.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695567616.0,1.0,6.800000190734863,5.71999979019165,-4.699999809265137,0.4399999976158142,1020.5999755859375,0.699999988079071,2.0999999046325684,318.0,0.0,1695560192.0,1695603584.0,0.375,13406938.0,,0.0,1.0,0.0,38887.5,2.0,,,,,0.0,2.9745423793792725,69238.5,,,,,media/3d0aa2be-9846-452f-940d-9b7af8d56594.jpg|media/815ccea2-4f20-4667-9936-bff5a450184f.jpg|media/246a17a6-5b8f-49a8-bacd-d01c00d5aac4.jpg
9940236222,"Sep 28, 2023, 1:39:09 PM",gdmbr 34,Ride,"",36084,115.28,,,false,"",Kona bikepacking,activities/10652883886.fit.gz,,,36084.0,24455.0,115281.296875,15.779999732971191,4.714017391204834,1396.0,2297.0,1799.4000244140625,3045.39990234375,34.482757568359375,-0.7935371994972229,,,,,,,,132.8726043701172,3623.08056640625,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695906048.0,1.0,7.75,6.199999809265137,-6.710000038146973,0.3499999940395355,1013.5399780273438,2.4200000762939453,3.490000009536743,268.0,0.0,1695905792.0,1695948800.0,0.5,13406938.0,,0.0,1.0,0.20999999344348907,51860.33984375,0.0,,,,,0.0,3.1948037147521973,79110.703125,,,,,media/62a2b717-c048-4aa8-9cf9-fc20f5f8d8c6.jpg|media/07083c87-5146-400d-ba07-5c550564f228.jpg|media/2d285cfb-6fa1-4873-b4e0-55e49f59296a.jpg
9940241049,"Sep 27, 2023, 2:12:39 PM",gdmbr 33,Ride,"",37696,91.71,,,false,"",Kona bikepacking,activities/10652888769.fit.gz,,,37696.0,24487.0,91710.8203125,16.65999984741211,3.7452852725982666,1593.0,1517.0,2641.39990234375,3331.199951171875,33.33333206176758,0.06956654787063599,,,,,,,,129.04795837402344,3523.39697265625,,17.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695823232.0,1.0,6.96999979019165,5.75,-7.630000114440918,0.3499999940395355,1018.9099731445312,1.8899999856948853,3.3399999141693115,293.0,0.0,1695819520.0,1695862528.0,0.375,13406938.0,,0.0,1.0,0.0,49205.5,0.0,,,,,0.0,2.432905912399292,72509.703125,,,,,media/b75d7509-24ca-43be-8d4e-40ac42a65578.jpg|media/e1d93744-2025-4d92-8e07-b0aee31a1007.jpg|media/35ce8c92-ad94-4abc-8f4f-272274676c17.jpg|media/ecb87d2e-f5d1-41c4-98d8-69ff3d8a4422.jpg
9940245794,"Sep 26, 2023, 12:59:33 PM",gdmbr 32,Ride,"",38908,107.26,,,false,"",Kona bikepacking,activities/10652893559.fit.gz,,,38908.0,28524.0,107259.203125,14.739999771118164,3.7603142261505127,2001.0,1706.0,2415.60009765625,3643.800048828125,16.822429656982422,0.24967555701732635,,,,,,,,133.38392639160156,4242.17724609375,,13.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695729664.0,1.0,4.96999979019165,2.890000104904175,-1.909999966621399,0.6100000143051147,1021.3300170898438,2.450000047683716,3.4100000858306885,250.0,0.0,1695732992.0,1695776128.0,0.375,13406938.0,,0.0,1.0,0.0,34734.23046875,0.0,,,,,0.0,2.7567389011383057,86982.0,,,,,media/8aadf606-e427-4f23-abb2-829a9cf09216.jpg|media/1997a417-c74d-4757-98fa-1cf4b53332ee.jpg|media/1599a477-e853-4d97-a14a-321adbfdb65a.jpg|media/5f55857b-9c9c-4655-8f5d-5863e0a46f3e.jpg|media/c4b0b09b-b678-443e-bf51-59e2eccd9dc0.jpg
9959562749,"Oct 1, 2023, 1:36:37 PM",gdmbr 37,Ride,"",32619,93.85,,,false,"",Kona bikepacking,activities/10673195409.fit.gz,,,32619.0,24468.0,93854.546875,16.700000762939453,3.835805892944336,1316.0,1076.0,1927.0,2759.800048828125,23.636363983154297,0.030685795471072197,,,,,,,,128.46160888671875,3504.66650390625,,23.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696165248.0,1.0,12.279999732971191,11.479999542236328,6.119999885559082,0.6600000262260437,1011.6799926757812,5.590000152587891,8.609999656677246,136.0,0.0,1696165504.0,1696208000.0,0.625,13406938.0,,0.3400000035762787,1.0,0.05000000074505806,31396.5703125,0.0,,,,,0.0,2.8772969245910645,64986.8984375,,,,,media/3978b7cb-1dbc-4886-8cbd-102b069c26b3.jpg
9959567896,"Sep 30, 2023, 1:23:02 PM",gdmbr 36,Ride,"",37604,119.74,,,false,"",Kona bikepacking,activities/10673200921.fit.gz,,,37604.0,25829.0,119745.296875,24.18000030517578,4.636079788208008,1055.0,1786.0,1809.199951171875,2812.60009765625,28.846153259277344,-0.6779389381408691,,,,,,,,138.44375610351562,3987.087890625,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696078848.0,1.0,8.260000228881836,6.710000038146973,-3.140000104904175,0.4399999976158142,1012.6900024414062,2.549999952316284,4.260000228881836,127.0,0.0,1696078848.0,1696121600.0,0.625,13406938.0,,0.07999999821186066,5.0,0.05000000074505806,41633.94921875,0.0,,,,,0.0,3.1843767166137695,79351.203125,,,,,media/5e568990-d9e6-4082-9c1b-429818d0f1c2.jpg|media/9ad1e36f-ddcc-445a-9149-a6e5c30a1a87.jpg
9959574071,"Sep 29, 2023, 12:52:22 PM",gdmbr 35,Ride,"",42029,102.52,,,false,"",Kona bikepacking,activities/10673207458.fit.gz,,,42029.0,31775.0,102527.203125,15.180000305175781,3.2266623973846436,2268.0,1355.0,1824.199951171875,3142.199951171875,22.22222137451172,0.8807418942451477,,,,,,,,130.2706298828125,4615.37451171875,,18.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1695988736.0,1.0,10.329999923706055,9.180000305175781,-1.9500000476837158,0.41999998688697815,1012.7100219726562,1.559999942779541,2.569999933242798,306.0,0.0,1695992320.0,1696035072.0,0.625,13406938.0,,0.0,1.0,0.0,42202.01171875,0.0,,,,,0.0,2.439439535140991,99033.8984375,,,,,media/6e0ac123-4a32-48ec-b700-39f0e9bcea6c.jpg|media/6ed17270-fd7a-4140-8d5a-892e5cbb550b.jpg|media/3be215c7-ccbc-4d41-ac32-ba4de41c703e.jpg
10029026197,"Oct 13, 2023, 4:29:31 AM",Gdmbr LGA - Home,Ride,"",3052,16.00,,,false,"",Kona bikepacking,activities/10029026197.gpx,,,3052.0,3052.0,15999.4404296875,10.014062881469727,5.24228048324585,66.96539306640625,56.96540069580078,0.4000000059604645,19.700000762939453,6.513038635253906,0.0625021830201149,,,,,,,,162.06109619140625,551.4906616210938,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1697169664.0,1.0,15.34000015258789,14.699999809265137,8.930000305175781,0.6600000262260437,1012.0399780273438,2.880000114440918,6.400000095367432,348.0,0.0,1697195136.0,1697235584.0,0.0,13406938.0,,0.0,1.0,0.10999999940395355,30454.0,0.0,,,,,0.0,5.24228048324585,15.800000190734863,,,,,media/e07bc120-ffe6-42e7-96f1-34f2488bb411.jpg
10032743695,"Oct 9, 2023, 7:03:10 PM",Gdmbr To El paso,Ride,"",26392,81.54,,,false,"",Kona bikepacking,activities/10749432254.fit.gz,,,26392.0,15174.0,81548.140625,12.979999542236328,5.374199390411377,362.0,269.0,1146.800048828125,1325.800048828125,49.01960754394531,-0.0014715241268277168,,,,,,,,169.0288848876953,2859.801513671875,,29.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696877952.0,1.0,26.950000762939453,25.549999237060547,6.039999961853027,0.25999999046325684,1009.2899780273438,1.6100000143051147,3.180000066757202,222.0,0.0,1696856832.0,1696898560.0,0.875,13406938.0,,0.0,1.0,0.019999999552965164,46032.0,8.0,,,,,0.0,3.08988094329834,2947.199951171875,,,,,media/88158607-6f1d-4aac-8b44-b1d3ca59ff21.jpg
10032744103,"Oct 8, 2023, 3:16:22 PM",Gdmbr 44 end,Ride,thanks [strava://athletes/11661367/11]718 Cyclery and [strava://athletes/294774/14]Bicycle  Depot,22992,79.85,,,false,"",,activities/10749432794.fit.gz,,,22992.0,15069.0,79850.7421875,9.619999885559082,5.299004554748535,146.0,191.0,1225.800048828125,1454.199951171875,5.769230842590332,-0.19761881232261658,,,,,,,,53.51402282714844,899.1387329101562,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696777216.0,1.0,15.920000076293945,15.079999923706055,7.050000190734863,0.5600000023841858,1017.9400024414062,2.890000104904175,5.800000190734863,96.0,0.0,1696770688.0,1696812544.0,0.875,,,0.0,1.0,0.07000000029802322,31245.0,1.0,,,,,0.0,3.4729793071746826,521.5999755859375,,,,,media/6fd5164a-8f31-4ed7-b0df-87f5871e9d4d.jpg|media/09ef1c79-0c7e-4279-9a4a-a72d3ddaafe2.jpg
10032745000,"Sep 21, 2023, 10:37:19 PM",Afternoon Ride,Ride,,6,0.00,,,false,,,activities/10749433923.fit.gz,,,6.0,6.0,0.3955051004886627,0.07910101860761642,0.06591752171516418,0.0,0.0,2163.0,2163.39990234375,0.0,101.11180114746094,,,,,,,,0.0,0.0,,27.0,,,,,,,,,,,,,,0.0,,1.0,,1695333632.0,1.0,21.299999237060547,19.489999771118164,-3.4200000762939453,0.1899999976158142,1006.02001953125,4.5,9.5600004196167,225.0,0.0,1695300608.0,1695344512.0,0.125,,,0.0,1.0,0.36000001430511475,49664.37890625,3.0,,,,,0.0,0.06591752171516418,0.0,,,,,media/46cfb8c1-8c47-4024-8495-5c17000ae5fc.jpg
10032745554,"Oct 7, 2023, 1:26:27 PM",Gdmbr 43,Ride,"",35752,124.42,,,false,,,activities/10749434103.fit.gz,,,35752.0,24857.0,124421.296875,14.819999694824219,5.005483150482178,760.0,1107.0,1372.800048828125,1947.5999755859375,25.0,-0.33306193351745605,,,,,,,,57.06489944458008,1581.5853271484375,,22.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696683648.0,2.0,11.3100004196167,10.460000038146973,4.949999809265137,0.6499999761581421,1022.030029296875,5.929999828338623,10.239999771118164,109.0,0.0,1696684288.0,1696726272.0,0.875,,,0.0,1.0,0.4399999976158142,28684.779296875,0.0,,,,,0.0,3.480121374130249,96638.3984375,,,,,media/0c8dc681-44c6-4fe8-ad59-aa0513e1dbd3.jpg|media/965f8f9b-4853-4df4-9be3-fb368d6bb6b1.jpg|media/097d18c5-57fc-4b78-994f-e625a4a998df.jpg|media/216a18ec-2243-410d-9c66-79e5ed62d629.jpg
10032746219,"Sep 22, 2023, 8:52:50 PM",Afternoon Ride,Ride,,1650,5.23,,,false,,,activities/10749435245.fit.gz,,,1650.0,1069.0,5233.91015625,11.52001953125,4.896080493927002,36.0,40.0,2157.0,2181.199951171875,9.980035781860352,0.007640603929758072,,,,,,,,58.54152297973633,69.77769470214844,,26.0,,,,,,,,,,,,,,0.0,,1.0,,1695412736.0,1.0,21.389999389648438,19.450000762939453,-6.309999942779541,0.15000000596046448,1007.77001953125,4.579999923706055,12.300000190734863,226.0,0.0,1695387136.0,1695430912.0,0.25,,,0.0,1.0,0.009999999776482582,53850.109375,7.0,,,,,0.0,3.1720666885375977,0.0,,,,,media/ebe27a0e-d035-4879-94ae-f6df6ae33f0f.jpg
10032751523,"Sep 20, 2023, 4:38:33 PM",Morning Ride,Ride,,29896,109.04,,,false,,,activities/10749440321.fit.gz,,,29896.0,22500.0,109048.234375,13.140625,4.846588134765625,1302.0,1332.0,2678.60009765625,3498.800048828125,17.135208129882812,-0.0447508841753006,,,,,,,,69.36333465576172,1740.1527099609375,,17.0,,,,,,,,,,,,,,0.0,,1.0,,1695225600.0,1.0,9.890000343322754,8.8100004196167,-0.4300000071525574,0.49000000953674316,1013.9000244140625,2.0399999618530273,5.610000133514404,188.0,0.0,1695214208.0,1695258240.0,0.125,,,0.0,1.0,0.029999999329447746,34025.171875,4.0,,,,,0.0,3.6475861072540283,78748.1015625,,,,,media/24bc3d30-ab69-486d-a10e-3c48e3f775f9.jpg
10032770760,"Oct 2, 2023, 10:56:05 PM",gdmbr 38,Ride,"",11077,44.56,,,false,"",Kona bikepacking,activities/10749460636.fit.gz,,,11077.0,10416.0,44563.98046875,15.0600004196167,4.278416156768799,627.0,308.0,1959.0,2499.800048828125,16.216217041015625,0.7158244252204895,,,,,,,,150.3601837158203,1746.2591552734375,,9.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696284032.0,8.0,20.8799991607666,19.559999465942383,3.809999942779541,0.33000001311302185,1007.2999877929688,9.880000114440918,16.510000228881836,216.0,0.20000000298023224,1696252032.0,1696294400.0,0.625,13406938.0,,0.46000000834465027,5.0,0.7300000190734863,46208.94921875,3.0,,,,,0.0,4.023108959197998,33308.5,,,,,""
10032772322,"Oct 3, 2023, 1:49:42 PM",gdmbr 39,Ride,"",35743,108.21,,,false,"",Kona bikepacking,activities/10749462123.fit.gz,,,35743.0,24297.0,108214.296875,11.579999923706055,4.453813076019287,683.0,665.0,2151.199951171875,2404.0,14.678898811340332,-0.03178877383470535,,,,,,,,120.39433288574219,3261.62158203125,,15.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696338048.0,1.0,2.2799999713897705,-0.5899999737739563,-1.809999942779541,0.7400000095367432,1016.1900024414062,2.7799999713897705,3.819999933242798,284.0,0.0,1696338560.0,1696380800.0,0.625,13406938.0,,0.0,1.0,0.0,26869.0,0.0,,,,,0.0,3.0275661945343018,103162.0,,,,,""
10032772954,"Oct 4, 2023, 3:57:02 PM",Gdmbr 40,Ride,"",29032,102.38,,,false,"",Kona bikepacking,activities/10749462793.fit.gz,,,29032.0,22230.0,102384.0234375,14.279999732971191,4.605669021606445,983.0,1073.0,2083.60009765625,2515.60009765625,12.5,-0.09337396174669266,,,,,,,,135.84173583984375,3367.034423828125,,21.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696431616.0,1.0,8.979999542236328,7.829999923706055,-3.7899999618530273,0.4000000059604645,1016.1199951171875,0.7799999713897705,2.190000057220459,290.0,0.0,1696424960.0,1696467200.0,0.75,13406938.0,,0.0,1.0,0.0,37514.0390625,1.0,,,,,0.0,3.526592254638672,101563.1015625,,,,,""
10032773586,"Oct 5, 2023, 3:24:37 PM",Gdmbr 41,Ride,"",33752,111.34,,,false,"",Kona bikepacking,activities/10749463381.fit.gz,,,33752.0,25464.0,111338.796875,14.199999809265137,4.372400283813477,1519.0,1456.0,1965.199951171875,2431.199951171875,15.686274528503418,0.018681718036532402,,,,,,,,139.14808654785156,3950.74267578125,,22.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696518016.0,1.0,10.050000190734863,8.880000114440918,-3.109999895095825,0.4000000059604645,1020.8800048828125,0.8700000047683716,2.5199999809265137,98.0,0.0,1696511488.0,1696553600.0,0.75,13406938.0,,0.0,1.0,0.0,37732.109375,1.0,,,,,0.0,3.298732042312622,111338.796875,,,,,""
10032774146,"Oct 6, 2023, 1:58:23 PM",Gdmbr 42,Ride,"",20974,83.24,,,false,,,activities/10749464116.fit.gz,,,20974.0,16612.0,83246.59375,18.100000381469727,5.011232852935791,1166.0,1598.0,1776.199951171875,2374.199951171875,17.58241844177246,-0.5403223633766174,,,,,,,,72.342529296875,1339.955322265625,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1696597248.0,2.0,8.069999694824219,6.420000076293945,2.0299999713897705,0.6600000262260437,1020.1300048828125,2.6500000953674316,4.599999904632568,114.0,0.0,1696597760.0,1696639872.0,0.875,,,0.0,1.0,0.38999998569488525,29145.310546875,0.0,,,,,0.0,3.9690375328063965,20067.5,,,,,media/39d642e3-ec71-4f89-8835-74c74a0fbce2.jpg|media/e9ea5ed5-1e2d-4df1-98f4-4534950fa01e.jpg
10032802276,"Sep 7, 2023, 3:14:25 PM",Morning Ride,Ride,,36634,104.81,,,false,,,activities/10749493430.fit.gz,,,36634.0,22892.0,104812.40625,15.815625190734863,4.5785603523254395,423.0,777.0,1619.800048828125,2176.800048828125,33.86794662475586,-0.39136582612991333,,,,,,,,54.6920166015625,1395.9908447265625,,20.0,,,,,,,,,,,,,,0.0,,1.0,,1694098816.0,1.0,10.09000015258789,9.3100004196167,5.559999942779541,0.7300000190734863,1017.719970703125,1.190000057220459,2.759999990463257,162.0,0.0,1694091392.0,1694137984.0,0.875,,,0.0,1.0,0.2199999988079071,22320.80078125,1.0,,,,,0.0,2.8610692024230957,87770.296875,,,,,media/340e77a7-e262-4949-b0e6-83190281323e.jpg
10032857407,"Aug 26, 2023, 1:53:29 PM",Morning Ride,Ride,,32152,101.25,,,false,,,activities/10749550683.fit.gz,,,32152.0,24212.0,101258.28125,13.569921493530273,4.18215274810791,1274.0,1714.0,1000.4000244140625,1786.0,31.788713455200195,-0.4412478506565094,,,,,,,,59.5312614440918,1607.1285400390625,,18.0,,,,,,,,,,,,,,0.0,,1.0,,1693054848.0,1.0,9.34000015258789,7.880000114440918,4.78000020980835,0.7300000190734863,1018.3400268554688,2.7200000286102295,4.760000228881836,233.0,0.0,1693053824.0,1693103616.0,0.375,,,0.0,1.0,0.0,25200.0,0.0,,,,,0.0,3.1493618488311768,61642.8984375,,,,,media/8922bdb7-de8a-4680-b90b-60dde1152305.jpg
10032868559,"Aug 23, 2023, 9:55:13 PM",Afternoon Ride,Ride,,11620,31.12,,,false,,,activities/10749562561.fit.gz,,,11620.0,9090.0,31126.939453125,10.809961318969727,3.4243056774139404,676.0,368.0,1378.5999755859375,1705.800048828125,29.907363891601562,1.0177680253982544,,,,,,,,70.84322357177734,718.0208740234375,,9.0,,,,,,,,,,,,,,0.0,,1.0,,1692824448.0,2.0,13.3100004196167,12.34000015258789,4.139999866485596,0.5400000214576721,1011.3900146484375,4.579999923706055,10.239999771118164,251.0,0.0,1692794496.0,1692845312.0,0.125,,,0.0,1.0,0.6000000238418579,21457.33984375,4.0,,,,,0.0,2.6787383556365967,30893.599609375,,,,,media/ec5fea07-268e-4258-8009-17436138d33b.jpg
